Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Lithuania,Operator Holding Account,AB Klaipedos mediena,240616710,2005-12-02,open,Liepu 68  LT-92100 Klaipeda,LT-92100,Klaipeda,27202,20402,20401,24390,24390,24390,24390,28551,15324,15057,14788,14516,14242,13964,13683,13400,17640,9192,7792,5459,4463,5977,13393,13774,4635,4554,2308,71,,,,,47604,,,5459,4463,5977,13393,13774,4635,4554,2308,71,,,,
Lithuania,Operator Holding Account,"""UAB ""Aliejus""""",121905677,2005-12-02,closed,Paneriu g. 62/1,LT-03202,Vilnius,,,,,,,,,,,,,,,,,0,0,0,0,,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,Operator Holding Account,UAB Matuizu plytine,184589363,2005-12-02,open,Vilniaus g. 11  LT-65487 Senoji Varena,LT-65487,Senoji Varena,10080,7560,7559,13962,14912,14912,14911,14911,6912,6539,6173,5817,5467,5126,4793,4469,2138,763,3299,757,0,0,0,0,0,0,0,0,,,,,2138,763,3299,757,,,,,,,,,,,,
Lithuania,Operator Holding Account,AB Jonavos silumos tinklai,156737189,2005-12-02,open,Klaipedos 8  LT55169 Jonava,LT-55169,Jonava,41250,30938,30937,28262,28262,28262,28261,28261,25493,22814,20207,17680,15230,12861,10567,8360,32048,30039,32330,34642,35090,35301,30824,30385,17179,7898,5447,6856,,,,,32048,30039,32330,34642,35090,35301,30824,30385,17179,7898,5447,6856,,,,
Lithuania,Operator Holding Account,AB Jonavos silumos tinklai,156737189,2005-12-02,open,Klaipedos 8  LT55169 Jonava,LT-55169,Jonava,11505,8629,8629,8533,8533,8533,8532,8532,6223,5362,4749,4155,3580,3022,2483,1965,8300,9743,4532,235,261,559,199,0,574,63,80,0,,,,,8300,9743,4532,235,261,559,199,,574,63,80,,,,,
Lithuania,Operator Holding Account,UAB Mazeikiu silumos tinklai,166901968,2005-12-02,open,Montuotoju g. 10  LT-89101,LT-89101,Mazeikiai,70791,53409,53228,43068,43068,43068,43068,43068,27110,24261,21489,18802,16197,13676,11237,8890,30203,27317,20891,14184,12497,16790,7131,5739,4528,1075,277,359,,,,,30203,27317,20891,14184,12497,16790,7131,5739,4528,1075,277,359,,,,
Lithuania,Operator Holding Account,UAB Raseiniu silumos tinklai,172412113,2005-12-02,open,Pienines g. 2  LT-60133 Raseiniai,LT-60133,Raseiniai,14541,10905,10905,8818,8818,8817,8817,8817,7427,6129,5289,4627,3985,3366,2765,2188,13307,12885,10246,2424,1568,3694,1682,1673,5572,1732,263,2903,,,,,13307,12885,10246,2424,1568,3694,1682,1673,5572,1732,263,2903,,,,
Lithuania,Operator Holding Account,UAB Ukmerges siluma,182714850,2005-12-02,closed,"Sviesos g. 17, LT-20177 Ukmerge",LT-20177,Ukmerge,17690,13268,13267,5942,5942,5941,5941,5941,,,,,,,,,6441,6468,6300,6290,6065,3734,5738,5568,,,,,,,,,6441,6468,6300,6290,6065,3734,5738,5568,,,,,,,,
Lithuania,Operator Holding Account,UAB Miesto energija,183204042,2005-12-02,closed,sviesos g.17  LT-20177 Ukmerge,LT-20177,Ukmerge,40200,30150,30150,,,,0,,,,,,,,,,31643,32884,33245,0,0,0,0,,,,,,,,,,31643,32884,33245,,,,,,,,,,,,,
Lithuania,Operator Holding Account,UAB Moletu siluma,167610175,2005-12-02,open,Mechanizatoriu g. 7  LT-33114 Moletai,LT-33114,Moletai,10732,8050,8049,6963,6963,8323,7643,7643,4732,4234,3751,3282,2827,2387,1961,1551,147,181,141,5,72,9,74,0,0,40,40,27,,,,,147,181,141,5,72,9,74,,,40,40,27,,,,
