Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Netherlands,Operator Holding Account,NEDMAG Holding B.V.,02322491,2013-01-01,open,Billitonweg 1,9641 KZ,VEENDAM,,,,,,,,,89923,88361,86781,85185,83571,81941,80291,78635,,,,,,,,,72540,80155,78219,75530,,,,,,,,,,,,,72540,80155,78219,75530,,,,
Netherlands,Operator Holding Account,Wienerberger B.V.,17078258,2013-01-02,open,Hogeweg 95,5301 LK,ZALTBOMMEL,,,,,,,,,16932,16638,16341,16040,15736,15429,15118,14807,,,,,,,,,10823,10071,11634,11478,,,,,,,,,,,,,10823,10071,11634,11478,,,,
Netherlands,Operator Holding Account,Wienerberger B.V.,17078258,2013-01-02,open,Hogeweg 95,5301 LK,ZALTBOMMEL,,,,,,,,,9409,9246,9081,8913,8745,8574,8401,8228,,,,,,,,,6903,8283,9126,8499,,,,,,,,,,,,,6903,8283,9126,8499,,,,
Netherlands,Operator Holding Account,Wienerberger B.V.,17078258,2013-01-02,open,Hogeweg 95,5301 LK,ZALTBOMMEL,,,,,,,,,9458,9294,9128,8960,8790,8619,8445,8271,,,,,,,,,8313,8048,8143,7996,,,,,,,,,,,,,8313,8048,8143,7996,,,,
Netherlands,Operator Holding Account,Agristo B.V.,18076913,2013-03-07,open,Heieinde 1,5047 SX,Tilburg,,,,,,,,,20484,25159,24714,24268,23823,23377,22932,22486,,,,,,,,,20493,23074,28036,29233,,,,,,,,,,,,,20493,23074,28036,29233,,,,
Netherlands,Operator Holding Account,Air Liquide Industrie B.V.,24266306,2013-07-29,open,Weena 312,3012 NJ,Rotterdam,,,,,,,,,69841,68628,67400,66160,64907,63641,62359,61074,,,,,,,,,78899,81871,72884,67935,,,,,,,,,,,,,78899,81871,72884,67935,,,,
Netherlands,Operator Holding Account,ExxonMobil Chemical Holland B.V.,24231768,2013-07-29,open,"Botlekweg 121, HAVENNR 4060",3197 KA,BOTLEK ROTTERDAM,,,,,,,,,453019,445151,437190,429146,421015,412805,404493,396152,,,,,,,,,426593,390109,445335,389773,,,,,,,,,,,,,426593,390109,445335,389773,,,,
Netherlands,Operator Holding Account,ExxonMobil Chemical Holland B.V.,24231768,2013-06-06,open,"Botlekweg 121, HAVENNR 4060",3197 KA,BOTLEK ROTTERDAM,,,,,,,,,67073,65908,64729,63538,62334,61119,59888,58653,,,,,,,,,49509,48869,32170,41632,,,,,,,,,,,,,49509,48869,32170,41632,,,,
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,1017692,1000016,982132,964061,945796,927353,908680,889942,,,,,,,,,1516756,1755497,1694937,1787770,,,,,,,,,,,,,1558756,1755497,1694937,1787770,,,,
Netherlands,Operator Holding Account,Chemelot Site Permit B.V.,14083045,2013-01-01,open,Koestraat 1,6167 RA,GELEEN,,,,,,,,,732093,719377,706512,693512,680373,667106,653673,640194,,,,,,,,,949936,856705,945316,919535,,,,,,,,,,,,,949936,856705,945316,919535,,,,
