Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Slovenia,Operator Holding Account,"BPT TRŽIČ, D.D.",SI12480479,2005-12-08,closed,Predilniška cesta 16,SI-4290,Tržič,3125,2963,2800,,,,,,,,,,,,,,317,0,0,,Not Reported,Not Reported,,,,,,,,,,,317,,,,,,,,,,,,,,,
Slovenia,Operator Holding Account,"CGP, D.D.",5069149000,2005-01-01,open,Ljubljanjska cesta 36,SI-8000,Novo mesto,4393,4165,3937,2899,2899,2899,2899,2899,,,,,,,,,3227,4375,2997,4345,3735,3712,2867,3221,Excluded,Excluded,Excluded,Excluded,,,,,3227,4375,2997,4345,3735,3712,2867,3221,,,,,,,,
Slovenia,Operator Holding Account,"CINKARNA CELJE, D.D.",5042801000,2005-01-01,open,Kidričeva ulica 26,SI-3000,Celje,32252,30577,28903,31944,31944,31944,31944,31944,55150,54192,53223,52244,51254,50255,49243,48227,31780,33631,31737,25295,24605,26888,24409,23073,24863,24098,24027,24712,,,,,31780,,65368,25295,24605,26888,24409,23073,24863,24098,24027,24712,,,,
Slovenia,Operator Holding Account,REMONT NG d.o.o.,6996230000,2005-01-01,open,Velika Pirešica 51,SI-3310,Žalec,3444,3265,3086,2588,2588,2588,2588,2588,,,,,,,,,2154,3128,2629,3083,2782,2376,2347,1452,Excluded,Excluded,Excluded,Excluded,,,,,2154,3128,2629,3083,2782,2376,2347,1452,,,,,,,,
Slovenia,Operator Holding Account,"DOMPLAN, D.D.",5015375000,2005-01-01,open,Bleiweisova cesta 14,SI-4000,Kranj,14890,14117,13344,13557,13557,13557,13557,13557,9924,4128,3500,3062,2638,2228,1831,1448,14759,13645,12926,12799,12141,11718,10135,6467,4393,3111,3611,3704,,,,,14759,13645,12926,12799,12141,11718,10135,6467,4393,3111,3611,3704,,,,
Slovenia,Operator Holding Account,Donit Tesnit d.o.o.,3352307000,2005-01-01,open,Cesta komandanta Staneta 38,SI-1215,Medvode,5538,5250,4962,2063,2063,2063,2063,2063,,,,,,,,,2274,2331,2171,1898,1733,1967,1982,1895,Excluded,Excluded,Excluded,Excluded,,,,,2274,2331,2171,1898,1733,1967,1982,1895,,,,,,,,
Slovenia,Operator Holding Account,ELAN D.O.O.,1304836000,2005-01-01,open,Begunje 1,SI-4275,Begunje na Gorenjskem,4257,4036,3815,3532,3532,3532,3532,3532,,,,,,,,,3395,3348,2907,3188,2817,3417,2881,2635,Excluded,Excluded,Excluded,Excluded,,,,,3395,3348,2907,3188,2817,3417,2881,2635,,,,,,,,
Slovenia,Operator Holding Account,"ENERGETIKA CELJE, D.O.O.",5914531000,2005-01-01,open,Smrekarjeva ulica 1,SI-3000,Celje,17014,16131,15247,12563,12563,12563,12563,12563,9855,2205,0,0,0,0,0,0,13686,13203,12085,11170,10198,9971,8890,6783,2843,848,1433,1290,,,,,13686,13203,12085,11170,10198,9971,8890,6783,2843,848,1433,1290,,,,
Slovenia,Operator Holding Account,"ENOS,d.d.",5852498000,2005-01-01,open,Cesta železarjev 8,SI-4270,Jesenice,49727,47144,44562,31997,32259,37624,37624,38717,11226,10046,8899,7790,6715,5674,4667,3697,27684,26247,23719,23761,22618,23783,17356,16677,15917,14797,15160,15946,,,,,27684,26247,23719,23761,22618,23783,17356,16677,15917,14797,15160,15946,,,,
Slovenia,Operator Holding Account,FRUCTAL d.o.o.,5048664000,2005-01-01,open,Tovarniška cesta 7,SI-5270,Ajdovščina,8196,7771,7345,5983,5983,5983,5983,5983,,,,,,,,,5280,5187,4824,4582,4462,4125,4005,3664,Excluded,Excluded,Excluded,Excluded,,,,,5280,5187,4824,4582,4462,4125,4005,3664,,,,,,,,
