Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Norway,Operator Holding Account,Norgips Norge AS,986034757,2009-04-02,open,Postboks 655 Strømsø,3003,Drammen,,,,37112,37112,37112,37112,37112,21512,26423,25951,25473,24990,24503,24010,23515,,,,39964,30018,33938,33148,28436,27820,27114,28295,29898,,,,,,,,39964,30018,33938,33148,28436,27820,27114,28295,29898,,,,
Norway,Operator Holding Account,A/S Norske Shell,914807077,2009-04-02,open,Postboks 40,4098,Tananger,,,,0,0,0,0,0,40930,40219,39500,38773,38038,37297,36546,35792,,,,179963,175982,176857,171275,181354,190638,204222,187964,178914,,,,,,,,179963,175982,176857,171275,181354,190638,207359,184827,179102,,,,
Norway,Operator Holding Account,A/S Norske Shell,914807077,2009-04-02,open,Postboks 40,4098,Tananger,,,,52540,52540,52540,52540,52540,24857,24425,23988,23547,23100,22651,22194,21736,,,,39340,42193,38650,90743,73936,52338,43510,59572,31932,,,,,,,,39340,42193,38650,90743,73936,52338,46957,56125,31932,,,,
Norway,Operator Holding Account,Norske Skog Skogn AS,996732673,2009-04-02,closed,Sjøvegen 108,7620,Skogn,,,,7115,7115,7115,7115,7115,,,,,,,,,,,,877,932,1293,2009,350,,,,,,,,,,,,877,932,1293,2009,350,,,,,,,,
Norway,Operator Holding Account,Norske Skog Saugbrugs AS,996732703,2009-04-02,open,Tistedals gate 9-11,1772,Halden,,,,11289,11289,11289,11289,11289,146538,143992,141417,138815,136185,133530,130841,128143,,,,10817,5482,9224,4887,1353,832,1092,1488,1715,,,,,,,,10817,5482,9224,4887,1353,832,1092,1488,1715,,,,
Norway,Operator Holding Account,Norske Skog Skogn AS,996732673,2009-04-02,open,Sjøvegen 108,7620,Skogn,,,,3470,3470,3470,3470,3470,160597,157807,154985,152133,149251,146341,143394,140437,,,,4725,3919,9672,4890,5206,11177,9422,7303,10129,,,,,,,,4725,3919,9673,4890,5205,11177,9422,7303,10129,,,,
Norway,Operator Holding Account,Oslo kommune Energigjenvinningsetaten (EGE),987701498,2009-04-02,closed,Postboks 54 Mortensrud,1215,Oslo,,,,746,746,746,746,746,,,,,,,,,,,,1231,2447,2672,5442,3573,,,,,,,,,,,,1231,2447,2672,5442,3573,,,,,,,,
Norway,Operator Holding Account,3B-Fibreglass Norway AS,919742356,2009-04-02,open,Postboks 42,4795,Birkeland,,,,13571,13571,13571,13571,13571,14758,14441,14123,13804,13484,13164,12843,12523,,,,15670,14552,14444,16023,15920,18399,19455,22266,22132,,,,,,,,15670,14552,14444,16023,15920,18399,19455,22266,22132,,,,
Norway,Operator Holding Account,Ranheim Paper & Board AS,915725015,2009-04-02,closed,Postboks 8643,7452,Trondheim,,,,74399,74399,74399,74399,74399,,,,,,,,,,,,57133,51549,58048,36761,10172,0,,,,,,,,,,,57133,51549,58048,,,,,,,,,,
Norway,Operator Holding Account,Ranheim Paper & Board AS,915725015,2009-04-02,open,Postboks 8643,7452,Trondheim,,,,30560,30560,30560,30560,30560,28711,28213,27708,27198,26682,26162,25636,25107,,,,32952,25870,27146,18238,10649,4908,5154,3393,2583,,,,,,,,32952,25870,27146,,28887,4908,5154,3393,2583,,,,
Norway,Operator Holding Account,Ruukki Profiler AS,974266636,2009-04-02,closed,Postboks 140 Furuset,1001,Oslo,,,,46654,46654,46654,46654,46654,,,,,,,,,,,,36517,18590,13614,0,,,,,,,,,,,,,36517,18590,13614,,,,,,,,,,
Norway,Operator Holding Account,Rygene-Smith & Thommesen AS,915537227,2009-04-02,open,Sandbergveien 3,4821,Rykene,,,,1252,1252,1252,1252,1252,741,728,715,702,689,675,662,648,,,,260,203,161,86,76,89,70,71,372,,,,,,,,260,203,161,86,76,89,70,71,372,,,,
