Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Finland,Operator Holding Account,MANTAN ENERGIA OY,Tehtaankatu 20,Mänttä,146438,146438,146438,131200,131197,131197,131197,131197,16892,14553,12401,10544,9130,7762,6436,5160,134139,138143,170415,143182,149405,142121,119263,102751,101881,99012,86687,91519,,,,,134139,138143,170415,143182,149405,142121,119263,102751,101881,99012,86687,91519,,,,
Finland,Operator Holding Account,MANTAN KAUKOLAMPO JA VESIHUOLTO OY,Kaskenkaatajantie 7,Mänttä,10,11,0,,,,,,,,,,,,,,0,,,,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,MANTAN KAUKOLAMPO JA VESIHUOLTO OY,Kaskenkaatajantie 7,Mänttä,20,20,0,,,,,,,,,,,,,,0,,,,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,MANTAN KAUKOLAMPO JA VESIHUOLTO OY,Kaskenkaatajantie 7,Mänttä,7,6,0,,,,,,,,,,,,,,0,,,,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,MARIEHAMNS BIOENERGI AB,PB 15,Mariehamn,,,,0,0,0,7022,8426,15544,13911,12323,10786,9297,7857,6463,5119,,,,,,0,1,1,1,28,28,30,,,,,,,,,,,1,1,1,28,28,30,,,,
Finland,Operator Holding Account,MARIEHAMNS ENERGI AB,PB 15,Mariehamn,341,341,342,311,309,309,309,309,,,,,,,,,561,70,357,347,369,324,135,392,290,3216,488,50,,,,,,631,357,347,369,324,135,392,290,3216,488,50,,,,
Finland,Operator Holding Account,MARIEHAMNS ENERGI AB,PB 15,Mariehamn,153,153,152,101,99,99,99,99,91,77,63,53,43,37,30,24,32,356,276,2,1,244,304,5,14,5,2,3,,,,,,388,276,2,1,244,304,5,14,5,2,3,,,,
Finland,Operator Holding Account,MARIEHAMNS ENERGI AB,PB 15,Mariehamn,26,26,27,17,14,14,14,14,,,,,,,,,0,6,15,0,1,3,12,202,103,131,9,1,,,,,,6,15,4,,,12,202,103,131,9,1,,,,
Finland,Operator Holding Account,MARIEHAMNS ENERGI AB,PB 15,Mariehamn,3,3,4,12,10,10,10,10,,,,,,,,,0,0,4,0,1,15,84,8,5,36,1,84,,,,,,,4,,1,15,84,8,5,36,1,84,,,,
Finland,Operator Holding Account,MARIEHAMNS ENERGI AB,PB 15,Mariehamn,42835,42835,42835,38916,38913,38913,38913,38913,11964,10698,9469,8281,7139,6033,4963,3930,21269,21493,21495,9841,9332,14226,9341,8552,6188,6147,2909,5409,,,,,,42762,21495,9841,9332,14226,9341,8552,6188,6147,2909,5409,,,,
Finland,Operator Holding Account,MARIEHAMNS ENERGI AB,PB 15,Mariehamn,,,,,62,45,45,45,349,312,277,242,209,176,145,115,,,,39,0,0,0,0,0,0,0,2,,,,,,,,39,,,,,,,,2,,,,
Finland,Operator Holding Account,MARIEHAMNS ENERGI AB,PB 15,Mariehamn,,,,0,0,0,358,537,402,359,318,279,240,203,167,132,,,,,,1,0,0,0,0,0,1,,,,,,,,,,1,,,,,,1,,,,
Finland,Aircraft Operator Account,Metropolitan Life,1095 Avenue Of The Americas,New York,,,,,,,,,11,5,5,5,5,5,5,5,,,,,,,,,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,METSA BOARD KEMI OY,Pajusaaren konttori,Kemi,1070,1069,1069,1111,1111,1111,1111,1111,84406,82940,81456,79957,78442,76913,75365,73810,1390,1149,1301,1113,917,1375,2029,4010,5845,6411,6435,6429,,,,,1390,1149,1301,1113,917,1375,2029,4010,5845,6411,6435,6429,,,,
Finland,Operator Holding Account,METSA BOARD OYJ,PL 20,METSÄ,34909,34908,34908,30730,30726,30726,30726,30726,51757,50858,49948,49029,48100,47162,46212,45259,22549,26457,25303,24479,23694,20309,21623,19512,23265,22557,27428,27499,,,,,22549,26457,25303,24479,23694,20309,21623,19512,23265,22557,27428,27499,,,,
Finland,Operator Holding Account,METSA BOARD OYJ,PL 20,METSÄ,3502,3503,3503,,,,,,,,,,,,,,3970,4721,4445,,Not Reported,Not Reported,,,,,,,,,,,3970,4721,4445,,,,,,,,,,,,,
Finland,Operator Holding Account,METSA BOARD OYJ,PL 20,METSÄ,96712,96711,96711,97395,97395,97395,97395,97395,55060,54103,53136,52158,51170,50172,49162,48148,81934,88513,81537,76034,66236,73853,71050,74299,69225,72754,75453,75672,,,,,81934,88513,81537,76034,66236,73853,71050,74299,69225,72754,75453,75672,,,,
Finland,Operator Holding Account,METSA BOARD OYJ,PL 20,METSÄ,0,0,0,0,0,0,0,0,52846,51928,51000,50061,49113,48155,47185,46212,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,METSA BOARD OYJ,PL 20,METSÄ,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,METSA BOARD OYJ,PL 20,METSÄ,134034,134035,134035,145541,145537,145537,145537,145537,56733,55523,54309,53093,51875,50656,49432,48212,100017,118938,115694,104814,82284,81106,72999,69751,85424,88010,83485,85900,,,,,100017,118938,115694,104814,82284,81106,72999,69751,85424,88010,83485,85900,,,,
Finland,Operator Holding Account,METSA BOARD OYJ,PL 20,METSÄ,13942,13941,13941,20671,0,0,0,0,,,,,,,,,23493,26342,23648,8362,,,,,,,,,,,,,23493,26342,23648,8362,,,,,,,,,,,,
Finland,Operator Holding Account,METSA BOARD OYJ,PL 20,METSÄ,32512,32513,32513,36420,36419,36419,36419,36419,7506,6717,5950,5208,4489,3794,3120,2472,66214,69255,56871,61560,10138,2547,3873,2155,3715,5600,5753,4190,,,,,66214,69255,56871,61560,10138,2547,3873,2155,3715,5600,5753,4190,,,,
Finland,Operator Holding Account,METSA BOARD OYJ,PL 20,METSÄ,,,,20922,20922,20922,20922,20922,71437,70197,68941,67673,66391,65096,63785,62470,2626,11284,4254,3786,4837,3380,3968,3696,0,0,0,0,,,,,2626,11284,4254,3786,4837,3380,3968,3696,,,,,,,,
Finland,Operator Holding Account,METSA BOARD OYJ,PL 20,METSÄ,194839,194839,194839,181529,181525,181525,181525,181525,63934,62824,61699,60565,59417,58257,57085,55908,166818,193367,176580,182911,166021,190442,149592,12531,5882,6247,6568,5967,,,,,166818,193367,176580,182911,166021,190442,149592,12531,5882,6247,6568,5967,,,,
Finland,Operator Holding Account,METSA FIBRE OY,PL 30,Metsä,148142,148142,148142,140488,140486,140486,140486,140486,31673,31122,30566,30004,29436,28861,28279,27697,68793,83801,83989,71597,73194,79663,78456,75544,56723,43430,38165,43154,,,,,68793,83801,83989,105955,73194,45305,78456,75544,56723,43430,38165,43154,,,,
Finland,Operator Holding Account,METSA FIBRE OY,PL 30,Metsä,182617,182618,182618,170720,170719,170719,170719,170719,36309,34633,22723,21512,20327,19169,18035,16931,88925,74642,63437,64597,60173,74898,66489,68708,61517,61947,60253,61224,,,,,88925,74642,63437,64597,60173,74898,66489,68708,61517,61947,60253,61224,,,,
Finland,Operator Holding Account,METSA FIBRE OY,PL 30,Metsä,62207,62208,62208,65155,65155,65155,65155,65155,29473,28961,28443,27920,27391,26857,26316,25774,49973,63152,60935,36530,43347,65290,62360,48791,45408,25439,77905,75092,,,,,49973,63152,60935,36530,43347,65290,62360,48791,45408,25439,77905,75092,,,,
Finland,Operator Holding Account,METSA FIBRE OY,PL 30,Metsä,42442,42441,42441,41771,41770,41770,41770,41770,48543,47601,46652,45698,44738,43774,42802,41831,7290,12784,22008,18164,12936,21026,38657,41067,58667,59495,66784,64343,,,,,7290,12784,22008,18164,12936,21026,38657,41067,58667,59495,66784,64343,,,,
Finland,Operator Holding Account,METSA FIBRE OY,PL 30,Metsä,1250,1250,1250,1264,1260,1260,1260,1260,33928,33010,22112,19354,16683,14098,11596,9185,741,684,669,631,3558,1659,2956,3051,4282,2542,5431,6161,,,,,741,684,669,631,3558,1659,2956,3051,4282,2542,5431,6161,,,,
Finland,Operator Holding Account,Metsä Tissue Oyj,PL 300,Mänttä,13817,13817,13817,13397,13393,13393,13393,13393,53918,43170,42398,40548,39779,39004,38219,37429,14305,15699,16156,15920,14048,14138,14269,14258,13724,13769,12694,13667,,,,,14305,15699,16156,15920,14048,14138,14269,14258,13724,13769,12694,13667,,,,
Finland,Operator Holding Account,Metso Fabrics Oy,PL 427,Tampere,5650,5651,5651,14196,14194,14194,14194,14194,,,,,,,,,6613,6631,6867,6698,6179,6020,5663,6164,0,,,,,,,,6613,6631,6867,12718,6179,,5663,6164,,,,,,,,
Finland,Operator Holding Account,Mondo Minerals B.V. Suomen sivuliike,PL 603,Kajaani,37481,37480,37480,34864,34860,34860,34860,34860,21766,21388,21006,20619,20229,19835,19435,19034,39838,30905,26884,19465,0,0,0,0,6620,6372,6653,7201,,,,,39838,30905,26884,19465,,,,,6620,6372,6653,7201,,,,
Finland,Operator Holding Account,Mondo Minerals B.V. Suomen sivuliike,PL 603,Kajaani,46035,46035,46035,42820,42817,42817,42817,42817,9737,9568,9397,9224,9050,8873,8694,8515,25689,31659,5520,0,0,0,0,0,3386,3595,3461,3427,,,,,25689,31659,5520,,,,,,3386,3595,3461,3427,,,,
Finland,Operator Holding Account,MUSSALON VOIMA OY,PL 108,Kotka,412491,412491,412491,93087,93084,93084,93084,93084,,,,,,,,,216138,451123,307552,139540,70818,0,0,0,0,,,,,,,,216138,451123,307552,139540,70818,,,,,,,,,,,
Finland,Operator Holding Account,MUSSALON VOIMA OY,PL 108,Kotka,156037,156036,156036,51046,51040,51040,51040,51040,0,0,0,0,0,0,0,0,1542,198899,2701,2650,2408,3114,1388,291,148,,,,,,,,1542,198899,2701,2650,2408,3114,1388,291,148,,,,,,,
Finland,Operator Holding Account,MUURAMEN LAMPO OY,PL 274,Jyväskylä,,,,,,,,,,,,,,,,,,,,,,,,,222,6,6,0,,,,,,,,,,,,,222,6,6,,,,,
Finland,Operator Holding Account,MUURAMEN LAMPO OY,PL 274,Jyväskylä,,,,,,,,,,,,,,,,,,,,,,,,,47,0,0,,,,,,,,,,,,,,47,,,,,,,
Finland,Operator Holding Account,Myllykoski Oyj,Myllykoskentie 1,Myllykoski,269940,269941,269941,153922,153922,153922,153922,153922,3167,2863,318,312,0,0,0,0,87923,106745,117404,126296,105795,105034,101784,21384,5671,0,0,0,,,,,87923,106745,117404,205430,105795,25900,101784,21384,5671,,,,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,1,2,2,3,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,2,,,,,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,97,98,98,38,35,35,35,35,880,0,0,0,0,0,0,0,0,0,3,126,1171,2631,1861,977,142,236,21,453,,,,,,,3,126,1171,2631,1861,977,142,236,21,453,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,104,105,105,38,38,38,38,38,,,,,,,,,0,0,0,0,0,0,26,0,0,0,0,0,,,,,,,,,,,26,,,,,,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,7,6,6,4,2,2,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,0,0,0,,,,,,,,,,,,,,0,138,0,,Not Reported,Not Reported,,,,,,,,,,,,138,,,,,,,,,,,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,47,46,46,93,92,92,92,92,586,524,233,203,175,148,122,96,0,0,25,0,0,0,0,0,0,0,0,0,,,,,,,139,,,,,,,,,,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,419,420,420,196,196,196,196,196,1439,644,285,0,0,0,0,0,87,1157,3288,1763,2143,2679,2480,3005,788,424,0,0,,,,,87,1157,3288,1763,2143,2679,2480,3005,788,424,,,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,6185,6185,6185,5041,5039,5039,5039,5039,4749,4250,941,0,0,0,0,0,6657,10702,9236,5302,8396,8752,4687,5287,3810,940,509,849,,,,,6657,10702,9236,5302,8396,8752,4687,5287,3810,940,509,849,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,220870,220869,220869,176648,176646,176646,176646,176646,88372,75673,67038,58676,50578,42742,35159,27848,214941,226453,209565,260639,235249,200431,165389,179492,163237,141437,105325,103962,,,,,214941,226453,209565,258631,237257,200431,165389,179492,163237,141437,105325,103960,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,56,57,57,22,22,22,22,22,0,0,0,0,0,0,0,0,0,348,63,0,0,3,4,1,0,0,,,,,,,,348,63,,,3,4,1,,,,,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,1312,1312,1312,990,987,987,987,987,815,0,0,0,0,0,0,0,739,2745,2137,0,11,99,189,132,0,0,0,0,,,,,739,2745,2137,,11,99,189,132,,,,,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,379,379,379,341,339,339,339,339,211,0,0,0,0,0,0,0,249,516,484,265,222,120,57,124,7,3,0,0,,,,,249,516,484,265,222,120,57,124,7,3,,,,,,
Finland,Operator Holding Account,NAPAPIIRIN ENERGIA JA VESI OY,PL 8013,Rovaniemi,,,,,,,,,2230,1996,1769,1548,1333,1125,925,731,,,,,2226,6317,5628,6706,6129,6508,6035,6490,,,,,,,,,2226,6317,5628,6706,6129,6508,6035,6490,,,,
Finland,Operator Holding Account,NESTE OYJ,PL 95,NESTE,387346,353938,370642,357299,357297,357297,357297,357297,301135,295905,290613,285266,279861,274404,268879,263334,398765,324616,412334,417042,395084,396790,405536,307018,340613,322309,291922,314304,,,,,398765,324616,412334,417042,395084,396790,405536,307018,340613,322309,291922,314304,,,,
Finland,Operator Holding Account,NESTE OYJ,PL 95,NESTE,2694278,2694277,2694277,2869017,2869015,2869015,2869015,2869015,2183776,2145845,2107469,2068692,2029498,1989922,1949853,1909645,2262129,2496218,2754817,2981447,3073882,2913607,2953533,2826825,2882486,2768455,2620670,2853023,,,,,2262129,2496218,2754817,2981447,3073882,2913607,2953533,2826825,2882486,2768455,2620670,2853023,,,,
Finland,Operator Holding Account,NIVALAN KAUKOLAMPO OY,Hyttitie 5,Nivala,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,NIVALAN KAUKOLAMPO OY,Hyttitie 5,Nivala,17,16,16,8,8,8,8,8,,,,,,,,,6,9,23,10,6,16,3,9,0,1,0,0,,,,,6,34,23,16,,16,3,9,,1,,,,,,
Finland,Operator Holding Account,NIVALAN KAUKOLAMPO OY,Hyttitie 5,Nivala,8607,8608,8608,7229,7227,7227,24801,21286,14692,13500,12339,11213,10120,9059,8032,7039,9366,12136,16095,9104,13468,14038,13545,14964,8317,7980,9938,8875,,,,,9366,12136,16095,9104,13468,14038,13545,14964,8317,7980,9938,8875,,,,
Finland,Operator Holding Account,NIVALAN KAUKOLAMPO OY,Hyttitie 5,Nivala,4,4,4,5,1,1,1,1,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,11,,,,,,,,,,,,,,
Finland,Operator Holding Account,NIVALAN KAUKOLAMPO OY,Hyttitie 5,Nivala,,,,0,0,0,0,0,,,,,,,,,0,0,15,0,0,0,0,0,0,0,0,0,,,,,,0,15,,,,,,,,,,,,,
Finland,Operator Holding Account,NIVALAN KAUKOLAMPO OY,Hyttitie 5,Nivala,,,,,,,,,,,,,,,,,,,,,,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Aircraft Operator Account,NORDIC GLOBAL AIRLINES OY,Lastenkodinkatu 7 A 17,180,,,,,,,,,,,,,,,,,,,,,,,,5245,7596,6933,,,,,,,,,,,,,,5245,,14529,,,,,,
Finland,Aircraft Operator Account,NORDIC REGIONAL AIRLINES OY,Öljykuja 2,Vantaa,,,,,,,,29075,27469,27469,27469,0,,,,,,,,,,,,132994,269750,260692,61695,,,,,,,,,,,,,132994,,530442,61695,,,,,
Finland,Operator Holding Account,NORDKALK OY AB,Skräbbölentie 18,Parainen,97116,97116,97116,94159,94158,94158,94158,94158,57439,56322,0,0,0,0,0,0,92071,91749,90026,89097,52690,81949,83803,73108,80979,19154,,,,,,,92071,91749,90026,89097,52690,81949,83803,73108,80979,19154,,,,,,
Finland,Operator Holding Account,NORDKALK OY AB,Skräbbölentie 18,Parainen,78041,78040,78040,76056,76053,76053,76053,76053,10433,20504,40274,39533,38784,38028,37262,36494,65516,65095,62908,55968,17663,223,0,10811,17962,59000,52773,65253,,,,,65516,65095,62908,55968,17663,223,,10811,17962,59000,52773,65253,,,,
Finland,Operator Holding Account,NORDKALK OY AB,Skräbbölentie 18,Parainen,86245,86244,86244,83263,83263,83263,83263,83263,63305,61935,60562,59187,57810,56432,55050,53675,90436,95722,96561,95111,61699,94981,95925,59286,70211,91146,84356,85008,,,,,90436,95722,96561,95111,61699,94981,95925,59286,70211,91146,84356,85008,,,,
Finland,Operator Holding Account,NORDKALK OY AB,Skräbbölentie 18,Parainen,180200,180199,180199,173328,173326,173326,173326,173326,223319,219441,215516,211551,207543,203496,199398,195286,181274,194096,191995,161231,146532,153802,168247,160229,173649,178968,155485,158190,,,,,181274,194096,191995,161231,146532,153802,168247,160229,173649,178968,154874,158801,,,,
Finland,Operator Holding Account,NORDKALK OY AB,Skräbbölentie 18,Parainen,249980,249979,249979,242356,242354,242354,242354,242354,135029,132350,66336,64793,63251,61708,60162,58624,175325,191910,189010,162942,153563,121704,150068,117894,109065,84005,79466,82862,,,,,175326,191909,189010,162942,153563,121704,150068,117894,109065,84005,79466,82862,,,,
Finland,Operator Holding Account,NURMEKSEN LAMPO OY,Kauppatori 3,Nurmes,8990,8991,8991,8698,8698,8698,8698,8698,17628,16561,12554,10984,9462,7990,6565,5194,3965,4019,5805,5151,3362,3247,1813,2589,2110,3050,2517,2435,,,,,3965,4019,5805,5151,3362,3247,1813,2589,2110,3050,2517,2435,,,,
Finland,Operator Holding Account,NURMEKSEN LAMPO OY,Kauppatori 3,Nurmes,496,497,497,0,4543,4193,4193,4193,3394,3037,2690,2354,2027,1712,1407,1113,98,425,773,318,100,544,224,294,60,127,75,389,,,,,98,425,773,318,100,544,224,294,60,127,75,389,,,,
Finland,Operator Holding Account,NURMIJARVEN SAHKO OY,Kauppanummentie 1,NURMIJÄRVI,12349,12349,12349,11769,11765,11765,11765,11765,7653,6848,6066,5307,4572,3861,3173,2509,1152,1081,466,337,681,961,790,1071,610,677,732,1221,,,,,1152,1081,466,337,681,961,790,1071,610,677,732,1221,,,,
Finland,Operator Holding Account,NURMIJARVEN SAHKO OY,Kauppanummentie 1,NURMIJÄRVI,0,0,0,0,0,0,0,0,,,,,,,,,0,4,13,4,0,3,7,2,6,5,0,11,,,,,,4,13,4,,3,7,2,6,5,,11,,,,
Finland,Operator Holding Account,NURMIJARVEN SAHKO OY,Kauppanummentie 1,NURMIJÄRVI,,,,10981,10981,10981,10981,10981,4062,3635,3220,2818,2427,2049,1683,1332,,0,1704,276,149,288,145,211,324,135,276,245,,,,,,,1704,276,149,288,145,211,324,135,276,245,,,,
Finland,Operator Holding Account,NURMIJARVEN SAHKO OY,Kauppanummentie 1,NURMIJÄRVI,,,,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,2,0,0,,,,,,,,,1,,,,,2,,,,,,,,
Finland,Operator Holding Account,NURMIJARVEN SAHKO OY,Kauppanummentie 1,NURMIJÄRVI,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,1,,,,
Finland,Operator Holding Account,NURMIJARVEN SAHKO OY,Kauppanummentie 1,NURMIJÄRVI,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,,,,,,,,,,,,,1,,3,,,,
Finland,Operator Holding Account,NURMIJARVEN SAHKO OY,Kauppanummentie 1,NURMIJÄRVI,,,,,,,,,,,,,,,,,,,,,,,,,,72,149,158,,,,,,,,,,,,,,72,149,158,,,,
Finland,Operator Holding Account,O-I Manufacturing Finland Oy,Lasimestarintie 9,Kotka,41745,41746,41746,36934,36932,0,0,0,,,,,,,,,40276,40995,42045,29204,14436,,,,,,,,,,,,40276,40995,42045,29204,14436,,,,,,,,,,,
Finland,Operator Holding Account,OULUN ENERGIA OY,PL 116,Oulu,4537,4536,4536,1736,1734,1734,1734,1734,1827,1534,661,1065,918,775,637,504,1869,3439,3118,2377,1293,3627,1218,2493,383,975,2383,1264,,,,,1869,3439,3118,2377,1293,3627,1218,2493,383,975,2383,1264,,,,
Finland,Operator Holding Account,OULUN ENERGIA OY,PL 116,Oulu,333,334,334,12,11,0,0,0,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,OULUN ENERGIA OY,PL 116,Oulu,2992,2993,2993,1853,0,0,0,0,,,,,,,,,1851,2603,3236,0,Not Reported,Not Reported,,,,,,,,,,,1851,2603,3236,,,,,,,,,,,,,
Finland,Operator Holding Account,OULUN ENERGIA OY,PL 116,Oulu,1256073,1256073,1256073,859976,859974,859974,859974,859974,296527,250419,215028,188718,163231,138568,114699,91685,929868,1262302,1139228,840554,626050,861187,796953,667604,609910,519453,518232,523147,,,,,929868,1262302,1139228,840554,626050,861187,796953,667604,609910,519453,518232,523147,,,,
Finland,Operator Holding Account,OULUN ENERGIA OY,PL 116,Oulu,0,0,0,0,0,0,0,0,,,,,,,,,0,0,43,0,0,0,14,0,,,,,,,,,,,43,,,,14,,,,,,,,,
Finland,Operator Holding Account,OULUN ENERGIA OY,PL 116,Oulu,0,0,0,0,0,0,0,0,,,,,,,,,0,0,133,0,0,0,0,0,,,,,,,,,,,133,,,,,,,,,,,,,
Finland,Operator Holding Account,OULUN ENERGIA OY,PL 116,Oulu,,,,3039,3035,3035,3035,3035,4210,3775,1714,1508,1308,1115,928,747,769,5474,4148,3881,4783,10653,3247,5663,1014,2925,3419,2992,,,,,769,5474,4148,3881,4783,10653,3247,5663,1014,2925,3419,2992,,,,
Finland,Operator Holding Account,OULUN ENERGIA OY,PL 116,Oulu,,,,2786,3035,3035,3035,3035,4522,4054,1842,3158,2730,2317,1916,1531,,,591,1743,3914,13231,3298,7603,1546,3958,4598,3432,,,,,,,591,1743,3914,13231,3298,7603,1546,3958,4598,3432,,,,
Finland,Operator Holding Account,OULUN ENERGIA OY,PL 116,Oulu,,,,0,2096,2515,2515,2515,1914,1715,779,1337,1155,981,811,648,,,,130,2857,5650,820,1954,244,1089,2835,1405,,,,,,,,130,2857,5650,1071,1703,244,1089,2835,1405,,,,
Finland,Operator Holding Account,OULUN ENERGIA OY,PL 116,Oulu,,,,,,,,,,,,,,,,,,,,,,,,511,22,31,189,375,,,,,,,,,,,,511,22,31,189,375,,,,
Finland,Operator Holding Account,OUTOKUMMUN ENERGIA OY,PL 53,Outokumpu,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,OUTOKUMMUN ENERGIA OY,PL 53,Outokumpu,21333,21333,21333,17057,17053,17053,17053,17053,11333,10143,8984,7861,6772,5718,4698,3716,5143,8842,8959,6448,5245,12523,620,466,39,616,123,160,,,,,5143,8842,8959,11693,,12523,620,466,39,616,123,160,,,,
Finland,Operator Holding Account,OUTOKUMMUN ENERGIA OY,PL 53,Outokumpu,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,64,0,0,9,0,,,,,,,,,,,,64,,,9,,,,,
Finland,Operator Holding Account,OUTOKUMMUN ENERGIA OY,PL 53,Outokumpu,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,OUTOKUMMUN ENERGIA OY,PL 53,Outokumpu,0,0,0,1033,1032,1032,1032,1032,2,2,0,0,0,0,0,0,0,0,0,0,0,9,6,108,0,6,0,0,,,,,,,,,,9,6,108,,6,,,,,,
Finland,Operator Holding Account,OUTOKUMPU STAINLESS OY,Tornion tehtaat,Tornio,948692,948693,948693,1006039,1006038,1006038,1006038,1016360,659284,647834,636248,624541,612709,600760,588663,576526,681521,733510,635668,612271,375649,606253,592157,573613,640434,697749,708526,672901,,,,,681521,733510,635668,612271,375649,606253,592157,573613,640434,697749,708526,672901,,,,
Finland,Operator Holding Account,OVAKO IMATRA OY AB,Terästehtaantie 1,Imatra,61120,61120,61120,58809,58805,58805,58805,58805,54549,53601,52643,51674,50695,49707,48706,47701,55885,56375,60814,58891,31638,53593,58159,44530,46865,54133,50551,57998,,,,,55885,56375,60814,58891,31638,53593,58159,44530,46865,54133,50551,57998,,,,
Finland,Operator Holding Account,OY AGA AB,Itsehallintokuja 6,Espoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,80279,,,,,,,,,,,,,,,,80279,,,,
Finland,Aircraft Operator Account,Oy Air Finland Ltd (bankruptcy estate),c/o Attorneys at law Borenius Ltd,Helsinki,,,,,,,,49116,,,,,,,,,,,,,,,,46504,,,,,,,,,,,,,,,,46504,,,,,,,,
Finland,Operator Holding Account,OY ALHOLMENS KRAFT AB,PL 250,Pietarsaari,1239861,1239862,1239862,538347,538346,538346,538346,538346,37023,34011,31079,28235,25474,22798,20202,17693,1069476,1189484,1457663,767793,666392,873947,828526,440729,560960,688131,363183,348194,,,,,1069476,1189484,1457663,767793,666392,873947,828526,440729,560960,688131,363183,348194,,,,
Finland,Operator Holding Account,OY HERRFORS AB,Köpmansgatan 10,Jakobstad,1,1,1,7,6,6,6,6,,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,12,,,,,,98,,,,,,,,,,12,,,,
