Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Czech Republic,Operator Holding Account,"TEPLARNY BRNO, A.S.",Okružní 25,Brno-Lesná,198856,198856,198856,163949,163949,163949,163949,163949,93859,81911,72564,63513,54747,46264,38057,30143,157353,166402,160168,162501,161947,177581,136775,129617,128424,94087,105774,111156,,,,,,323755,160168,162501,161947,177581,136775,129617,128424,94087,105774,111156,,,,
Czech Republic,Operator Holding Account,"TEPLARNY BRNO, A.S.",Okružní 25,Brno-Lesná,180848,180848,180848,157353,157353,157353,157353,157353,37318,33397,29585,25896,22321,18863,15516,12290,113484,121008,108583,111933,109748,108910,105186,106874,105044,97668,96886,108572,,,,,,234492,108583,111933,109748,108910,105186,106874,105044,97668,96886,108572,,,,
Czech Republic,Operator Holding Account,TEPLO BRUNTAL A. S.,Šmilovského 659/6,Bruntál,24220,24220,24220,23849,23849,23849,23849,23849,14743,11969,9519,7382,5543,0,0,0,22387,22191,20374,19420,13475,14726,13666,15371,14611,13972,13639,13548,,,,,,44578,20374,19420,13475,14726,13666,15371,14611,13972,13639,13548,,,,
Czech Republic,Operator Holding Account,"TEPLOSPOL, A.S.",Vajgar 585/III,Jindřichův Hradec,13954,13954,13954,10397,10397,10397,10397,10397,2781,1951,1253,0,0,0,0,0,10012,9422,8628,8299,2687,1256,900,1341,838,792,536,789,,,,,,19434,8628,8299,2687,1256,900,1341,838,792,536,789,,,,
Czech Republic,Operator Holding Account,"TEPVOS, S.R.O.",Třebovská 287,Ústí nad Orlicí,5624,5624,5624,4323,4323,4323,0,0,,,,,,,,,4172,3908,3727,3797,3659,1763,,,,,,,,,,,,8080,3727,3797,3659,2511,,,,,,,,,,
Czech Republic,Operator Holding Account,"TEREA CHEB, S.R.O.",Májová 588/33,Cheb,7972,7972,7972,8019,8019,8019,8019,8019,4069,3642,3226,2823,2434,2057,1692,1340,7619,7369,5563,5507,5074,5450,4476,4629,4917,4135,4578,4569,,,,,,14988,5563,5507,5074,5450,4476,4629,4917,4135,4578,4569,,,,
Czech Republic,Operator Holding Account,"TEREA CHEB, S.R.O.",Májová 588/33,Cheb,4251,4251,4251,4266,4266,4266,4266,4266,2579,2308,2044,0,0,0,0,0,4275,3699,3144,3256,3172,3523,2950,2962,3169,2689,1496,,,,,,24,7950,3144,3256,3172,3523,2950,2962,3169,2689,1496,,,,,
Czech Republic,Operator Holding Account,"TEREA CHEB, S.R.O.",Májová 588/33,Cheb,6460,6460,6460,6239,6239,6239,6239,6239,4072,3644,0,0,0,0,0,0,6057,5604,5108,5012,4999,5149,4189,4151,4059,2197,,,,,,,6057,5604,5108,5012,4999,5149,4189,4151,4059,2197,,,,,,
Czech Republic,Operator Holding Account,"TEREOS TTD, A.S.",Palackého náměstí 1,Dobrovice,14420,14420,14420,16959,16959,16959,16959,16959,7722,7588,7452,7315,7177,7037,6895,6753,15620,16079,15865,8529,5910,5922,5195,4952,4186,5395,5870,6895,,,,,15620,16079,15865,8529,5910,5922,5195,4952,4186,5395,5870,6895,,,,
Czech Republic,Operator Holding Account,"TEREOS TTD, A.S.",Palackého náměstí 1,Dobrovice,29788,29788,29788,38203,38203,38203,38203,38203,14762,14506,14246,13984,13719,13452,13181,12909,31697,38203,31257,29488,27970,29218,29701,31977,28625,29176,33518,32525,,,,,1909,67991,31257,29488,27970,29218,29701,31977,28625,29176,33518,32525,,,,
Czech Republic,Operator Holding Account,"TEREOS TTD, A.S.",Palackého náměstí 1,Dobrovice,42340,42340,42340,51973,51973,51973,51973,51973,29797,29280,28756,28227,27692,27152,26605,26057,50281,46864,54281,49288,56471,56046,63728,74186,69973,66095,72429,75497,,,,,7941,89204,54281,49288,56471,56046,63728,74186,69973,66095,72429,75497,,,,
Czech Republic,Operator Holding Account,"TEREOS TTD, A.S.",Palackého náměstí 1,Dobrovice,58525,58525,58525,49870,49870,49870,49870,49870,72220,70966,69697,68414,67118,65810,64484,63154,47288,45927,53719,61188,65450,66802,70684,83622,93870,87302,86367,94079,,,,,47288,45927,53719,61188,65450,66802,70684,83622,93870,87302,86367,94079,,,,
Czech Republic,Operator Holding Account,"TERMO DECIN, A.S.",Oblouková 25,Děčín III,22140,22140,22140,10732,10732,10732,10732,10732,4702,4207,3728,3262,2813,0,0,0,10950,9022,8639,8776,8489,9164,8497,8090,9402,8606,8101,8586,,,,,,19972,8639,8776,8489,9164,8497,8090,9402,8606,8101,8586,,,,
Czech Republic,Operator Holding Account,"TERMO DECIN, A.S.",Oblouková 25,Děčín III,16189,16189,16189,7505,7505,7505,7505,7505,2873,2371,2100,1839,1584,0,0,0,7510,6518,5910,5816,5513,5842,5148,5463,5461,4738,4809,4929,,,,,,14028,5910,5816,5513,5842,5148,5463,5461,4738,4809,4929,,,,
Czech Republic,Operator Holding Account,"TERMO DECIN, A.S.",Oblouková 25,Děčín III,11643,11643,11643,11368,11368,11368,11368,11368,5845,4916,4355,3812,3286,2776,2284,1809,11037,10211,9724,9002,8400,10176,7807,8473,8733,6921,7497,7574,,,,,,21248,9724,9002,8400,10176,7807,8473,8733,6921,7497,7574,,,,
Czech Republic,Operator Holding Account,"TEVA CZECH INDUSTRIES, S.R.O.","Ostravská 29, č.p. 305",Opava - Komárov,16955,16955,16955,15647,15647,15647,15647,15647,13968,13726,13480,13232,12981,12728,12472,12215,14864,14383,12475,13837,14272,14011,15536,16864,15203,15055,14630,15625,,,,,14864,14383,12475,13837,14272,14011,15536,16864,15203,15055,14630,15625,,,,
Czech Republic,Operator Holding Account,"THERMOSERVIS, S.R.O.",gen. Sochora 2175,Nymburk,48250,48250,48250,26255,26255,26255,26255,26255,18238,15345,12727,10378,8288,6448,4846,3649,19349,26255,32357,24416,21637,21046,17673,17170,21297,23831,18682,20555,,,,,,45604,32357,24416,21637,21046,17673,17170,21297,23831,18682,20555,,,,
Czech Republic,Operator Holding Account,"THERMOSERVIS, S.R.O.",gen. Sochora 2175,Nymburk,4040,4040,4040,112,112,112,112,112,,,,,,,,,112,97,0,11,84,35,79,1019,33,11,0,508,,,,,,209,,11,84,35,79,1019,33,11,,508,,,,
Czech Republic,Aircraft Operator Account,"TimBer, LLC","370 17th Street, Suite 3900",Denver,,,,,,,,,,,,,,,,,,,,,,,,18,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,18,,,,,,,,
Czech Republic,Operator Holding Account,"TON - ENERGO, A.S.",Michaela Thoneta 148,Bystřice pod Hostýnem,25000,25000,25000,21388,21388,21388,21388,21388,6630,5934,7352,7098,0,0,0,0,19301,20677,16524,16548,11217,12184,11021,12445,11085,9956,9546,6069,,,,,,39978,16524,16548,11217,12184,11021,12445,11085,9956,9546,6069,,,,
Czech Republic,Operator Holding Account,"TON - ENERGO, A.S.",Michaela Thoneta 148,Bystřice pod Hostýnem,27985,27985,27985,20372,20372,20372,20372,20372,6639,4408,4686,2050,1767,0,0,0,19210,18869,16338,13388,7091,6484,5798,5549,6058,4399,5243,4198,,,,,,38079,16338,13388,7091,6484,5798,5549,6058,4399,5243,4198,,,,
Czech Republic,Operator Holding Account,"TONDACH CESKA REPUBLIKA, S.R.O.",Bělotínská č.p. 722,Hranice,20669,20669,20669,18237,18237,18237,18237,18237,,,,,,,,,16881,17207,17401,16435,3616,0,0,0,,,,,,,,,,34088,17401,16435,3616,,,,,,,,,,,
Czech Republic,Operator Holding Account,"TONDACH CESKA REPUBLIKA, S.R.O.",Bělotínská č.p. 722,Hranice,17581,17581,17581,16876,16876,16876,16876,16876,11839,7426,11426,11214,11003,10788,10571,10353,15530,16013,16259,15031,9716,11547,11469,11403,7366,9243,9074,8165,,,,,,31543,16259,15031,9716,11547,11469,11403,7366,9243,9074,8165,,,,
Czech Republic,Operator Holding Account,"TONDACH CESKA REPUBLIKA, S.R.O.",Bělotínská č.p. 722,Hranice,5425,5425,5425,4894,4894,4894,4894,4894,3607,3544,3481,3417,1676,1644,1610,1577,4474,4674,4437,4285,2391,3298,2809,2939,2716,2632,2614,1948,,,,,,9148,4437,4285,2391,3298,2809,2939,2716,2632,2614,1948,,,,
Czech Republic,Operator Holding Account,"TONDACH CESKA REPUBLIKA, S.R.O.",Bělotínská č.p. 722,Hranice,19794,19794,19794,18678,23078,38000,38000,38000,12125,11915,11702,11486,11269,11049,10826,10603,17554,17359,17513,16734,23078,18928,23129,19825,20835,19475,14637,15105,,,,,,34913,17513,16734,23078,18928,23129,19825,20835,19475,14637,15105,,,,
Czech Republic,Operator Holding Account,"TONDACH CESKA REPUBLIKA, S.R.O.",Bělotínská č.p. 722,Hranice,37034,37034,37034,30674,30674,30674,30674,30674,20494,20138,19777,12221,8971,8796,8619,8442,30129,27206,24139,26911,23647,18403,16722,21205,18523,16093,10096,8812,,,,,,57335,24139,26911,23647,18403,16722,21205,18523,16093,10096,8812,,,,
Czech Republic,Operator Holding Account,"TORAY TEXTILES CENTRAL EUROPE, S.R.O.",Průmyslová 4235/4,Prostějov,4138,4138,4138,4453,4453,4453,4453,4453,4894,4810,4724,4637,0,0,0,0,4167,4157,3946,3764,2988,3344,3381,3340,5295,7330,7773,5383,,,,,29,8295,3946,3764,2988,3344,3381,3340,5295,7330,7773,5383,,,,
Czech Republic,Operator Holding Account,"TRANSTEPLO KDYNE, S.R.O.",Dělnická 425,Kdyně,18148,18148,18148,16230,16230,16230,16230,16230,7210,6201,5282,4452,3706,3042,2541,2128,15429,14907,15020,13568,11082,12653,10063,10708,10827,10239,11020,10493,,,,,,30336,15020,13568,11082,12653,10063,10708,10827,10239,11020,10493,,,,
Czech Republic,Aircraft Operator Account,"TRAVEL SERVICE, A.S.",K Letišti 1068/30,Praha,,,,,,,,311683,119632,119632,119632,119632,119632,119632,119632,119632,,,,,,,,375641,237827,249347,267184,292365,,,,,,,,,,,,375641,,487174,267184,292365,,,,
Czech Republic,Operator Holding Account,"TRINECKE ZELEZARNY, A. S.",Průmyslová 1000,Třinec - Staré Město,2586483,2586483,2586483,2507119,2507119,2533308,2832985,2832985,3839675,3772984,3705508,3637329,3568414,3498832,3428377,3357682,2386846,2564052,2661643,2712074,2459080,2533308,2629177,2700070,2735869,2630157,2497507,2513079,,,,,,4950898,2661643,2712074,2459080,2533308,2629177,2700070,2735869,2630157,2497507,2513079,,,,
Czech Republic,Operator Holding Account,"TRINECKE ZELEZARNY, A. S.",Průmyslová 1000,Třinec - Staré Město,,,,,,,,,53538,52607,51666,50716,49755,48785,47802,46817,,,,,,,,,48918,50987,47718,48514,,,,,,,,,,,,,48918,50987,47718,48514,,,,
Czech Republic,Operator Holding Account,"TRINECKE ZELEZARNY, A. S.",Průmyslová 1000,Třinec - Staré Město,,,,,,,,,,5291,24638,24194,23749,23305,22861,22417,,,,,,,,,,5251,23481,24944,,,,,,,,,,,,,,5251,23481,24944,,,,
Czech Republic,Operator Holding Account,"TTS ENERGO, S.R.O.",Průmyslová 163,Třebíč,3724,3724,3724,2736,2736,2736,2736,2736,,,,,,,,,2647,2467,1951,715,205,96,3,1,,,,,,,,,,5114,1951,715,205,96,3,1,,,,,,,,
Czech Republic,Operator Holding Account,"TTS ENERGO, S.R.O.",Průmyslová 163,Třebíč,,,,3429,3429,3429,3429,3429,207,67,0,0,0,0,0,0,2758,3429,1402,451,79,5,173,0,0,7,1,2,,,,,2758,3429,1402,451,79,5,173,,,7,1,2,,,,
Czech Republic,Operator Holding Account,"TYLEX LETOVICE, A.S.",Brněnská č.p. 20,Letovice,13198,13198,13198,11674,11674,11674,11674,11674,5912,5809,2853,2800,0,0,0,0,11369,10452,10139,9860,8267,7932,5621,5629,5189,4729,5106,3353,,,,,,21821,10139,9860,8267,7932,5621,5629,5189,4729,5106,3353,,,,
Czech Republic,Operator Holding Account,"UNION LESNI BRANA, A.S.",Novosedlická 248,Dubí,,,,,,,,,345,1795,1763,1732,1700,1668,1636,1604,,,,,,,,,555,2800,2888,3000,,,,,,,,,,,,,555,2800,2888,3000,,,,
Czech Republic,Operator Holding Account,"UNIPETROL RPA, S.R.O.","Litvínov, Záluží 1",Litvínov,3126277,3126277,3126277,2819782,2819782,2819782,2819782,2819782,694441,681095,667652,654131,227717,222086,216446,210840,2789358,2778966,2616878,2461839,2258873,2151751,1855820,1649971,2368045,2352248,2017036,1584691,,,,,1789358,3778966,2616878,2461839,2258873,2151751,1855820,1649971,2368045,2352248,2017036,1584691,,,,
Czech Republic,Operator Holding Account,"UNIPETROL RPA, S.R.O.","Litvínov, Záluží 1",Litvínov,564744,564744,564744,457765,457822,457822,457822,457822,481201,472843,464387,455842,447206,438485,429656,420796,413074,452528,385126,426318,401383,409891,374148,392690,405935,394512,412674,336328,,,,,,865602,385126,426318,401383,409891,374148,392690,405935,394512,412674,336328,,,,
Czech Republic,Operator Holding Account,"UNIPETROL RPA, S.R.O.","Litvínov, Záluží 1",Litvínov,535503,535503,535503,431461,431770,431770,431770,431770,384348,377672,370918,364093,357195,350229,343177,336101,389668,457291,519201,483991,404882,473414,466156,463962,366165,482653,476744,341334,,,,,,846959,519201,483991,404882,473414,466156,463962,366165,482653,476744,341334,,,,
Czech Republic,Operator Holding Account,"UNIPETROL RPA, S.R.O.","Litvínov, Záluží 1",Litvínov,368751,368751,368751,301096,301096,301096,301096,301096,689680,648736,637095,625334,599771,588037,576162,564245,281773,312812,272574,300690,299189,316418,280390,293568,694113,785752,824149,906544,,,,,281773,312812,272574,300690,299189,316418,280390,293568,694113,785752,824149,906544,,,,
Czech Republic,Operator Holding Account,"UNITED ENERGY, A.S.",Teplárenská 2,"Most, Komořany",1791980,1791980,1791980,1409704,1425075,1543230,1543230,1543230,192284,162126,134813,110283,88411,74327,61140,48427,1409704,861564,883588,1081777,947072,815309,1228901,1199906,1103040,771349,811611,918202,,,,,119509,2151759,883588,1081777,947072,815309,1228901,1199906,1103040,771349,811611,918202,,,,
Czech Republic,Operator Holding Account,"VALCOVNY TRUB CHOMUTOV, A.S.",Tovární 629,Chomutov,69570,69570,69570,19630,19630,19630,19630,19630,18234,17917,17597,17273,16946,16615,16280,15945,18771,17920,16822,14522,6103,10651,10714,9604,21238,19255,21626,19462,,,,,,36691,16822,14522,6103,10651,10714,9604,21238,19255,21626,19462,,,,
Czech Republic,Operator Holding Account,"VALCOVNY TRUB CHOMUTOV, A.S.",Tovární 629,Chomutov,,,,,,,,,29337,28827,28311,27790,27264,26733,26195,25654,,,,,,,,,22867,16018,24515,22252,,,,,,,,,,,,,22867,16018,24515,22252,,,,
Czech Republic,Operator Holding Account,"VAPENKA CERTOVY SCHODY, A.S.",Tmaň č.p. 200,Tmaň,466163,466163,466163,354338,354338,354338,354338,354338,305907,300594,295217,289786,284295,278751,273139,267507,347057,352667,360997,359308,346024,382038,392036,343036,357897,346671,320995,400873,,,,,,699724,360997,359308,346024,382038,392036,343036,357897,346671,320995,400873,,,,
Czech Republic,Operator Holding Account,"VAPENKA VITOSOV, S.R.O.",č.p. 54,Hrabová,345925,345925,345925,304857,304857,304857,304857,304857,282082,277084,272032,266932,261781,256585,251330,246060,296544,305468,313255,278425,234528,263502,288655,267594,296437,316802,307310,320238,,,,,,602012,313255,278425,234528,263502,288655,267594,296437,316802,307310,320238,,,,
Czech Republic,Operator Holding Account,"VARROC LIGHTING SYSTEMS, S.R.O.",Suvorovova 195,Šenov u Nového Jičína,6548,6548,6548,8269,8269,8269,8269,8269,6873,6150,5448,4767,4107,3467,2849,2254,8013,7444,7642,6551,4933,6193,5878,6168,7745,6319,6154,5386,,,,,1465,13992,7642,6551,4933,6193,5878,6168,7745,6319,6154,5386,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,1536408,1536408,1536408,1351122,1351122,1351122,1351122,1351122,472992,389053,313725,247729,190641,142082,101651,71865,1272513,1395596,1366581,1223158,1146898,1165809,1114460,1151088,1204552,1200413,1153778,1167923,,,,,,2668109,1366581,1223158,1146898,1165809,1114460,1151088,1204552,1200413,1153778,1167923,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,277,277,277,168,168,168,168,168,0,6,5,0,0,0,0,0,168,0,19,0,19,0,0,0,70,253,6,79,,,,,,168,19,,19,,,,70,253,6,79,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,12412,12412,12412,11119,11119,11119,11119,11119,8671,8192,7721,7262,6811,6373,5945,5529,10650,10133,9864,9148,8819,9348,8430,8514,7810,6827,7035,7212,,,,,,20783,9864,9148,8819,9348,8430,8514,7810,6827,7035,7212,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,1187,1187,1187,676,676,676,676,676,349,312,277,242,0,0,0,0,652,612,538,518,526,489,455,431,1776,1943,2017,2204,,,,,,1264,538,518,526,489,455,431,1776,1943,2017,2204,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,9694,9694,9694,6,6,6,6,6,,,,,,,,,6,0,0,0,0,0,0,0,0,,,,,,,,,6,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,25331,25331,25331,12526,12526,12526,12526,12526,3966,1389,1230,2146,979,899,822,746,10436,12526,3148,3090,4492,7784,5510,5837,2193,2326,3407,2565,,,,,,22962,3148,3090,4492,7784,5510,5837,2193,2326,3407,2565,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,259849,259849,259849,224425,224425,224425,224425,224425,108687,89817,72990,58153,46802,39704,32833,26210,231008,212172,212777,177053,176976,192470,178430,175328,175209,133319,136391,139980,,,,,,443180,212777,177053,176976,192470,178430,175328,175209,133319,136391,139980,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,145109,145109,145109,133269,133269,133269,133269,133269,78857,64874,52432,41485,31971,26008,21437,17030,134628,128543,120889,115493,103805,112268,99490,98778,65450,49619,52364,59055,,,,,,263171,120889,115493,103805,112268,99490,98778,65450,49619,52364,59055,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,500434,500434,500434,467600,467600,467600,467600,467600,137274,112531,90555,71273,54557,42995,35411,28099,459501,463885,422977,440217,430260,450370,337274,307993,303868,277703,314451,285948,,,,,,923386,422977,440217,430260,450370,337274,307993,303868,277703,314451,285948,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,83906,83906,83906,77131,77131,77131,77131,77131,36369,32449,28684,25451,23207,21031,18918,16874,74250,78063,79149,73392,62013,40863,27075,27825,41696,19382,20551,14934,,,,,,152313,79149,73392,62013,40863,27075,27825,41696,19382,20551,14934,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,485373,485373,485373,424142,424142,424142,424142,424142,135669,119166,104073,91430,82086,73030,64250,55767,438908,398661,425107,349546,332712,352613,321376,315477,350792,320364,327122,326192,,,,,,837569,425107,349546,332712,352613,321376,315477,350792,320364,327122,326192,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,530000,530000,530000,552888,552888,552888,552888,552888,126697,106035,87594,71317,57104,44871,34522,27769,547298,544509,436681,439658,427926,425204,416600,396249,385664,381929,406498,316692,,,,,17298,1074509,436681,439658,427926,425204,416600,396249,385664,381929,406498,316692,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,198090,198090,198090,168343,168343,168343,168343,168343,75494,64426,54369,47635,41112,34799,28691,22801,172429,160004,155261,148371,155699,164714,172315,176876,156150,135801,147131,132382,,,,,,332433,155261,148371,155699,164714,172315,176876,156150,135801,147131,132382,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,47017,47017,47017,36459,36459,36459,36459,36459,,,,,,,,,33895,34253,35112,33677,30996,27698,0,0,,,,,,,,,,68148,35112,33677,30996,27698,,,,,,,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE CR, A.S.",28. října 3337/7,Ostrava,6872,6872,6872,5366,5366,5366,5366,5366,3467,3103,2748,2405,2072,1749,1438,1137,5169,4860,4312,3951,2828,3395,2247,2213,2152,1492,1437,1801,,,,,,10029,4312,3951,2828,3395,2247,2213,2152,1492,1437,1801,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE KOLIN, A.S.",Tovární 21,Kolín,3753,3753,3753,977,977,977,977,977,619,539,473,413,357,301,247,195,977,398,463,1698,2125,1022,480,392,513,479,438,374,,,,,,1375,463,1698,2125,1022,480,392,513,479,438,374,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE KOLIN, A.S.",Tovární 21,Kolín,240000,240000,240000,212189,212189,212189,212189,212189,79648,69967,61195,53316,46286,40459,36460,32594,212358,206659,210714,236060,180150,208108,159306,150253,172524,174734,174560,125802,,,,,,419017,210714,236060,180150,208108,159306,150253,172524,174734,174560,125802,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE KOLIN, A.S.",Tovární 21,Kolín,7426,7426,7426,5855,5855,5855,5855,5855,3894,0,0,0,0,0,0,0,5680,5263,5009,5068,4758,4977,4149,4091,2127,,,,,,,,5680,5263,5009,5068,4758,4977,4149,4091,2127,,,,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE MARIANSKE LAZNE, S.R.O.",Nádražní náměstí 294,Mariánské Lázně,50022,50022,50022,38239,38239,38239,38239,38239,21837,18479,15425,13182,11355,9589,7879,6233,28599,38239,35559,32293,30449,27629,22316,21803,21816,9792,8840,8678,,,,,3577,63261,35559,32293,30449,27629,22316,21803,21816,9792,8840,8678,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE PRAHA, A.S.",Na Florenci 2116/15,"Praha 1, Nové Město",83195,83195,83195,46116,46116,46116,46116,46116,31571,28253,25030,21907,18883,15958,13127,10397,44509,41690,37788,38321,36679,39215,33785,33800,34436,28250,29330,30728,,,,,,86199,37788,38321,36679,39215,33785,33800,34436,28250,29330,30728,,,,
Czech Republic,Operator Holding Account,"VEOLIA ENERGIE PRAHA, A.S.",Na Florenci 2116/15,"Praha 1, Nové Město",41897,41897,41897,29988,29988,29988,29988,29988,21238,19006,16835,14729,12689,10714,8804,6964,28942,27222,25329,27100,26885,30291,26211,26885,26451,21912,22350,23799,,,,,,56164,25329,27100,26885,30291,26211,26885,26451,21912,22350,23799,,,,
Czech Republic,Operator Holding Account,"VEOLIA PRUMYSLOVE SLUZBY CR, A.S.",Zelená 2061/88a,"Ostrava, Mariánské Hory",205607,205607,205607,141174,141174,141174,141174,141174,60388,29670,29139,28603,28061,27514,26960,26404,141741,137041,124748,142855,97051,89863,92687,75956,57050,43905,52518,53636,,,,,,278782,124748,142855,97051,89863,92687,75956,57050,43905,52518,53636,,,,
Czech Republic,Operator Holding Account,"VEOLIA PRUMYSLOVE SLUZBY CR, A.S.",Zelená 2061/88a,"Ostrava, Mariánské Hory",26877,26877,26877,25933,25933,25933,25933,25933,5971,2934,2881,2828,2775,2720,2666,2611,25418,23054,22772,18451,12450,14178,12016,6132,3496,3597,3598,3546,,,,,,48472,22772,18451,12450,14178,12016,6132,3496,3597,3598,3546,,,,
Czech Republic,Operator Holding Account,"VEOLIA PRUMYSLOVE SLUZBY CR, A.S.",Zelená 2061/88a,"Ostrava, Mariánské Hory",16713,16713,16713,17723,17723,17723,17723,17723,7661,3764,1848,1814,0,0,0,0,16374,16754,13119,15035,12713,12105,9691,8161,5254,3171,2631,1482,,,,,,33128,13119,15035,12713,12105,9691,8161,5254,3171,2631,1482,,,,
Czech Republic,Operator Holding Account,"VEOLIA PRUMYSLOVE SLUZBY CR, A.S.",Zelená 2061/88a,"Ostrava, Mariánské Hory",17011,17011,17011,,,,,,,,,,,,,,15514,13671,4310,0,Not Reported,Not Reported,,,,,,,,,,,,29185,4310,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"VEOLIA PRUMYSLOVE SLUZBY CR, A.S.",Zelená 2061/88a,"Ostrava, Mariánské Hory",1944,1944,1944,2076,2076,2076,2076,2076,654,643,0,0,0,0,0,0,2033,1848,1190,101,488,611,437,550,392,83,27,27,,,,,89,3792,1190,101,488,611,437,550,392,83,27,27,,,,
Czech Republic,Operator Holding Account,"VEOLIA PRUMYSLOVE SLUZBY CR, A.S.",Zelená 2061/88a,"Ostrava, Mariánské Hory",5024,5024,5024,4037,4037,4037,4037,4037,3173,3118,1531,1503,1475,1446,1417,1388,3617,3929,3175,3301,3125,3981,2533,2613,2125,1492,1512,1242,,,,,,7546,3175,3301,3125,3981,2533,2613,2125,1492,1512,1242,,,,
Czech Republic,Operator Holding Account,"VEOLIA PRUMYSLOVE SLUZBY CR, A.S.",Zelená 2061/88a,"Ostrava, Mariánské Hory",9287,9287,9287,8187,8187,8187,8187,8187,5833,5731,2815,2763,1355,1329,1302,1275,7729,7573,5938,5313,4293,5327,3863,3777,3033,1991,1828,1177,,,,,,15302,5938,5313,4293,5327,3863,3777,3033,1991,1828,1177,,,,
Czech Republic,Operator Holding Account,"VETROPACK MORAVIA GLASS, A.S.",Havlíčkova 180/18,Kyjov,94644,94644,94644,90501,90501,90501,90501,90501,64780,63655,62517,61366,60203,59030,57841,56648,90643,88072,89482,86845,86768,79356,81940,80917,79281,66825,77118,78129,,,,,,178715,89482,86845,86768,79356,81940,80917,79281,66825,77118,78129,,,,
Czech Republic,Operator Holding Account,"VIADRUS, A.S.",Bezručova 300,Bohumín,,,,,,,,,20300,19947,19593,19240,18887,18534,18181,17828,,,,,,,,8945,22021,19893,22466,20847,,,,,,,,,,,,8945,22021,19893,22466,20847,,,,
Czech Republic,Operator Holding Account,"VITKOVICE HEAVY MACHINERY, A.S.",Ruská 2887/101,Ostrava,274473,274473,274473,210564,210564,210564,210564,210564,117575,113935,110328,106758,67109,64318,61570,58879,149685,159346,182656,161338,104444,102092,81188,81627,73856,72947,69731,49655,,,,,,309031,182656,161338,104444,102092,81188,81627,73856,72947,69731,49655,,,,
